timestamp,load_kW,price,month,date,P_c_kW,P_d_kW,G_kW,E_kWh
2024-03-25 00:00:00,279.36,87.3,2024-03,2024-03-25,0.0,0.0,279.36,100.0
2024-03-25 00:15:00,279.84,87.3,2024-03,2024-03-25,0.0,0.0,279.84,100.0
2024-03-25 00:30:00,282.24,87.3,2024-03,2024-03-25,0.0,0.0,282.24,100.0
2024-03-25 00:45:00,279.84,87.3,2024-03,2024-03-25,0.0,0.0,279.84,100.0
2024-03-25 01:00:00,288.0,87.3,2024-03,2024-03-25,0.0,0.0,288.0,100.0
2024-03-25 01:15:00,282.72,87.3,2024-03,2024-03-25,0.0,0.0,282.72,100.0
2024-03-25 01:30:00,281.76,87.3,2024-03,2024-03-25,0.0,0.0,281.76,100.0
2024-03-25 01:45:00,279.36,87.3,2024-03,2024-03-25,0.0,0.0,279.36,100.0
2024-03-25 02:00:00,280.32,87.3,2024-03,2024-03-25,0.0,0.0,280.32,100.0
2024-03-25 02:15:00,277.44,87.3,2024-03,2024-03-25,0.0,0.0,277.44,100.0
2024-03-25 02:30:00,276.48,87.3,2024-03,2024-03-25,0.0,0.0,276.48,100.0
2024-03-25 02:45:00,283.68,87.3,2024-03,2024-03-25,0.0,0.0,283.68,100.0
2024-03-25 03:00:00,277.92,87.3,2024-03,2024-03-25,0.0,0.0,277.92,100.0
2024-03-25 03:15:00,286.56,87.3,2024-03,2024-03-25,0.0,0.0,286.56,100.0
2024-03-25 03:30:00,291.36,87.3,2024-03,2024-03-25,0.0,0.0,291.36,100.0
2024-03-25 03:45:00,319.2,87.3,2024-03,2024-03-25,0.0,0.0,319.2,100.0
2024-03-25 04:00:00,296.64,87.3,2024-03,2024-03-25,0.0,0.0,296.64,100.0
2024-03-25 04:15:00,297.6,87.3,2024-03,2024-03-25,0.0,0.0,297.6,100.0
2024-03-25 04:30:00,348.0,87.3,2024-03,2024-03-25,0.0,0.0,348.0,100.0
2024-03-25 04:45:00,369.6,87.3,2024-03,2024-03-25,0.0,0.0,369.6,100.0
2024-03-25 05:00:00,360.0,87.3,2024-03,2024-03-25,0.0,0.0,360.0,100.0
2024-03-25 05:15:00,378.72,87.3,2024-03,2024-03-25,0.0,0.0,378.72,100.0
2024-03-25 05:30:00,379.2,87.3,2024-03,2024-03-25,0.0,0.0,379.2,100.0
2024-03-25 05:45:00,407.52,87.3,2024-03,2024-03-25,0.0,0.0,407.52,100.0
2024-03-25 06:00:00,396.96,87.3,2024-03,2024-03-25,0.0,0.0,396.96,100.0
2024-03-25 06:15:00,408.48,87.3,2024-03,2024-03-25,0.0,0.0,408.48,100.0
2024-03-25 06:30:00,420.48,87.3,2024-03,2024-03-25,0.0,0.0,420.48,100.0
2024-03-25 06:45:00,479.52,87.3,2024-03,2024-03-25,100.0,0.0,579.52,123.75
2024-03-25 07:00:00,480.0,87.3,2024-03,2024-03-25,27.652632,0.0,507.65263,130.3175
2024-03-25 07:15:00,476.16,87.3,2024-03,2024-03-25,100.0,0.0,576.16,154.0675
2024-03-25 07:30:00,523.2,87.3,2024-03,2024-03-25,100.0,0.0,623.2,177.8175
2024-03-25 07:45:00,554.4,87.3,2024-03,2024-03-25,93.4,0.0,647.8,200.0
2024-03-25 08:00:00,588.96,109.8,2024-03,2024-03-25,0.0,0.0,588.96,200.0
2024-03-25 08:15:00,626.4,109.8,2024-03,2024-03-25,0.0,0.0,626.4,200.0
2024-03-25 08:30:00,664.8,109.8,2024-03,2024-03-25,0.0,17.0,647.8,195.52632
2024-03-25 08:45:00,640.8,109.8,2024-03,2024-03-25,0.0,0.0,640.8,195.52632
2024-03-25 09:00:00,611.04,109.8,2024-03,2024-03-25,0.0,0.0,611.04,195.52632
2024-03-25 09:15:00,645.12,109.8,2024-03,2024-03-25,0.0,0.0,645.12,195.52632
2024-03-25 09:30:00,635.52,109.8,2024-03,2024-03-25,0.0,0.0,635.52,195.52632
2024-03-25 09:45:00,611.52,109.8,2024-03,2024-03-25,0.0,0.0,611.52,195.52632
2024-03-25 10:00:00,608.16,109.8,2024-03,2024-03-25,0.0,0.0,608.16,195.52632
2024-03-25 10:15:00,636.48,109.8,2024-03,2024-03-25,0.0,0.0,636.48,195.52632
2024-03-25 10:30:00,630.24,109.8,2024-03,2024-03-25,0.0,0.0,630.24,195.52632
2024-03-25 10:45:00,620.16,109.8,2024-03,2024-03-25,18.836565,0.0,638.99657,200.0
2024-03-25 11:00:00,638.88,140.5,2024-03,2024-03-25,0.0,100.0,538.88,173.68421
2024-03-25 11:15:00,608.16,140.5,2024-03,2024-03-25,0.0,100.0,508.16,147.36842
2024-03-25 11:30:00,638.88,140.5,2024-03,2024-03-25,0.0,100.0,538.88,121.05263
2024-03-25 11:45:00,594.72,140.5,2024-03,2024-03-25,0.0,100.0,494.72,94.736842
2024-03-25 12:00:00,587.04,109.8,2024-03,2024-03-25,60.76,0.0,647.8,109.16734
2024-03-25 12:15:00,574.08,109.8,2024-03,2024-03-25,73.72,0.0,647.8,126.67584
2024-03-25 12:30:00,559.2,109.8,2024-03,2024-03-25,88.6,0.0,647.8,147.71834
2024-03-25 12:45:00,575.04,109.8,2024-03,2024-03-25,72.76,0.0,647.8,164.99884
2024-03-25 13:00:00,598.08,140.5,2024-03,2024-03-25,0.0,100.0,498.08,138.68305
2024-03-25 13:15:00,587.52,140.5,2024-03,2024-03-25,0.0,100.0,487.52,112.36726
2024-03-25 13:30:00,629.28,140.5,2024-03,2024-03-25,0.0,100.0,529.28,86.051474
2024-03-25 13:45:00,595.68,140.5,2024-03,2024-03-25,0.0,100.0,495.68,59.735684
2024-03-25 14:00:00,602.88,140.5,2024-03,2024-03-25,0.0,0.0,602.88,59.735684
2024-03-25 14:15:00,587.04,140.5,2024-03,2024-03-25,0.0,74.9956,512.0444,40.0
2024-03-25 14:30:00,566.4,140.5,2024-03,2024-03-25,0.0,0.0,566.4,40.0
2024-03-25 14:45:00,577.92,140.5,2024-03,2024-03-25,0.0,0.0,577.92,40.0
2024-03-25 15:00:00,562.08,140.5,2024-03,2024-03-25,0.0,0.0,562.08,40.0
2024-03-25 15:15:00,564.96,140.5,2024-03,2024-03-25,0.0,0.0,564.96,40.0
2024-03-25 15:30:00,568.8,140.5,2024-03,2024-03-25,0.0,0.0,568.8,40.0
2024-03-25 15:45:00,568.32,140.5,2024-03,2024-03-25,0.0,0.0,568.32,40.0
2024-03-25 16:00:00,575.04,140.5,2024-03,2024-03-25,0.0,0.0,575.04,40.0
2024-03-25 16:15:00,567.84,140.5,2024-03,2024-03-25,0.0,0.0,567.84,40.0
2024-03-25 16:30:00,529.44,140.5,2024-03,2024-03-25,0.0,0.0,529.44,40.0
2024-03-25 16:45:00,569.28,140.5,2024-03,2024-03-25,0.0,0.0,569.28,40.0
2024-03-25 17:00:00,518.4,140.5,2024-03,2024-03-25,0.0,0.0,518.4,40.0
2024-03-25 17:15:00,519.36,140.5,2024-03,2024-03-25,0.0,0.0,519.36,40.0
2024-03-25 17:30:00,396.48,140.5,2024-03,2024-03-25,0.0,0.0,396.48,40.0
2024-03-25 17:45:00,345.12,140.5,2024-03,2024-03-25,0.0,0.0,345.12,40.0
2024-03-25 18:00:00,374.4,109.8,2024-03,2024-03-25,0.0,0.0,374.4,40.0
2024-03-25 18:15:00,390.72,109.8,2024-03,2024-03-25,0.0,0.0,390.72,40.0
2024-03-25 18:30:00,389.76,109.8,2024-03,2024-03-25,0.0,0.0,389.76,40.0
2024-03-25 18:45:00,390.72,109.8,2024-03,2024-03-25,0.0,0.0,390.72,40.0
2024-03-25 19:00:00,360.96,109.8,2024-03,2024-03-25,0.0,0.0,360.96,40.0
2024-03-25 19:15:00,353.28,109.8,2024-03,2024-03-25,0.0,0.0,353.28,40.0
2024-03-25 19:30:00,357.12,109.8,2024-03,2024-03-25,0.0,0.0,357.12,40.0
2024-03-25 19:45:00,349.44,109.8,2024-03,2024-03-25,0.0,0.0,349.44,40.0
2024-03-25 20:00:00,342.72,109.8,2024-03,2024-03-25,0.0,0.0,342.72,40.0
2024-03-25 20:15:00,341.76,109.8,2024-03,2024-03-25,0.0,0.0,341.76,40.0
2024-03-25 20:30:00,340.32,109.8,2024-03,2024-03-25,0.0,0.0,340.32,40.0
2024-03-25 20:45:00,341.76,109.8,2024-03,2024-03-25,0.0,0.0,341.76,40.0
2024-03-25 21:00:00,329.76,109.8,2024-03,2024-03-25,0.0,0.0,329.76,40.0
2024-03-25 21:15:00,325.44,109.8,2024-03,2024-03-25,0.0,0.0,325.44,40.0
2024-03-25 21:30:00,319.2,109.8,2024-03,2024-03-25,0.0,0.0,319.2,40.0
2024-03-25 21:45:00,329.76,109.8,2024-03,2024-03-25,0.0,0.0,329.76,40.0
2024-03-25 22:00:00,309.12,87.3,2024-03,2024-03-25,0.0,0.0,309.12,40.0
2024-03-25 22:15:00,305.28,87.3,2024-03,2024-03-25,0.0,0.0,305.28,40.0
2024-03-25 22:30:00,301.44,87.3,2024-03,2024-03-25,0.0,0.0,301.44,40.0
2024-03-25 22:45:00,297.12,87.3,2024-03,2024-03-25,0.0,0.0,297.12,40.0
2024-03-25 23:00:00,293.76,87.3,2024-03,2024-03-25,0.0,0.0,293.76,40.0
2024-03-25 23:15:00,290.4,87.3,2024-03,2024-03-25,0.0,0.0,290.4,40.0
2024-03-25 23:30:00,290.4,87.3,2024-03,2024-03-25,0.0,0.0,290.4,40.0
2024-03-25 23:45:00,295.2,87.3,2024-03,2024-03-25,0.0,0.0,295.2,40.0
2024-03-26 00:00:00,295.2,87.3,2024-03,2024-03-26,0.0,0.0,295.2,40.0
2024-03-26 00:15:00,287.52,87.3,2024-03,2024-03-26,0.0,0.0,287.52,40.0
2024-03-26 00:30:00,295.2,87.3,2024-03,2024-03-26,0.0,0.0,295.2,40.0
2024-03-26 00:45:00,297.12,87.3,2024-03,2024-03-26,0.0,0.0,297.12,40.0
2024-03-26 01:00:00,311.52,87.3,2024-03,2024-03-26,0.0,0.0,311.52,40.0
2024-03-26 01:15:00,293.76,87.3,2024-03,2024-03-26,0.0,0.0,293.76,40.0
2024-03-26 01:30:00,298.08,87.3,2024-03,2024-03-26,0.0,0.0,298.08,40.0
2024-03-26 01:45:00,299.52,87.3,2024-03,2024-03-26,0.0,0.0,299.52,40.0
2024-03-26 02:00:00,296.64,87.3,2024-03,2024-03-26,0.0,0.0,296.64,40.0
2024-03-26 02:15:00,298.08,87.3,2024-03,2024-03-26,0.0,0.0,298.08,40.0
2024-03-26 02:30:00,303.36,87.3,2024-03,2024-03-26,0.0,0.0,303.36,40.0
2024-03-26 02:45:00,300.48,87.3,2024-03,2024-03-26,0.0,0.0,300.48,40.0
2024-03-26 03:00:00,318.24,87.3,2024-03,2024-03-26,0.0,0.0,318.24,40.0
2024-03-26 03:15:00,318.72,87.3,2024-03,2024-03-26,0.0,0.0,318.72,40.0
2024-03-26 03:30:00,336.96,87.3,2024-03,2024-03-26,0.0,0.0,336.96,40.0
2024-03-26 03:45:00,322.56,87.3,2024-03,2024-03-26,0.0,0.0,322.56,40.0
2024-03-26 04:00:00,331.2,87.3,2024-03,2024-03-26,0.0,0.0,331.2,40.0
2024-03-26 04:15:00,328.8,87.3,2024-03,2024-03-26,0.0,0.0,328.8,40.0
2024-03-26 04:30:00,338.88,87.3,2024-03,2024-03-26,0.0,0.0,338.88,40.0
2024-03-26 04:45:00,350.4,87.3,2024-03,2024-03-26,0.0,0.0,350.4,40.0
2024-03-26 05:00:00,354.72,87.3,2024-03,2024-03-26,0.0,0.0,354.72,40.0
2024-03-26 05:15:00,368.16,87.3,2024-03,2024-03-26,0.0,0.0,368.16,40.0
2024-03-26 05:30:00,408.96,87.3,2024-03,2024-03-26,0.0,0.0,408.96,40.0
2024-03-26 05:45:00,441.6,87.3,2024-03,2024-03-26,0.0,0.0,441.6,40.0
2024-03-26 06:00:00,441.12,87.3,2024-03,2024-03-26,100.0,0.0,541.12,63.75
2024-03-26 06:15:00,439.68,87.3,2024-03,2024-03-26,100.0,0.0,539.68,87.5
2024-03-26 06:30:00,506.88,87.3,2024-03,2024-03-26,100.0,0.0,606.88,111.25
2024-03-26 06:45:00,518.88,87.3,2024-03,2024-03-26,100.0,0.0,618.88,135.0
2024-03-26 07:00:00,533.76,87.3,2024-03,2024-03-26,100.0,0.0,633.76,158.75
2024-03-26 07:15:00,536.64,87.3,2024-03,2024-03-26,63.684211,0.0,600.32421,173.875
2024-03-26 07:30:00,586.56,87.3,2024-03,2024-03-26,61.24,0.0,647.8,188.4195
2024-03-26 07:45:00,599.04,87.3,2024-03,2024-03-26,48.76,0.0,647.8,200.0
2024-03-26 08:00:00,603.36,109.8,2024-03,2024-03-26,0.0,0.0,603.36,200.0
2024-03-26 08:15:00,670.08,109.8,2024-03,2024-03-26,0.0,22.28,647.8,194.13684
2024-03-26 08:30:00,666.72,109.8,2024-03,2024-03-26,0.0,18.92,647.8,189.15789
2024-03-26 08:45:00,671.04,109.8,2024-03,2024-03-26,0.0,23.24,647.8,183.04211
2024-03-26 09:00:00,659.04,109.8,2024-03,2024-03-26,0.0,11.24,647.8,180.08421
2024-03-26 09:15:00,663.36,109.8,2024-03,2024-03-26,0.0,15.56,647.8,175.98947
2024-03-26 09:30:00,686.4,109.8,2024-03,2024-03-26,0.0,38.6,647.8,165.83158
2024-03-26 09:45:00,664.32,109.8,2024-03,2024-03-26,0.0,16.52,647.8,161.48421
2024-03-26 10:00:00,670.56,109.8,2024-03,2024-03-26,0.0,22.76,647.8,155.49474
2024-03-26 10:15:00,680.64,109.8,2024-03,2024-03-26,0.0,32.84,647.8,146.85263
2024-03-26 10:30:00,685.92,109.8,2024-03,2024-03-26,0.0,38.12,647.8,136.82105
2024-03-26 10:45:00,654.24,109.8,2024-03,2024-03-26,0.0,6.44,647.8,135.12632
2024-03-26 11:00:00,648.48,140.5,2024-03,2024-03-26,0.0,100.0,548.48,108.81053
2024-03-26 11:15:00,627.36,140.5,2024-03,2024-03-26,0.0,100.0,527.36,82.494737
2024-03-26 11:30:00,615.36,140.5,2024-03,2024-03-26,0.0,100.0,515.36,56.178947
2024-03-26 11:45:00,623.04,140.5,2024-03,2024-03-26,0.0,61.48,561.56,40.0
2024-03-26 12:00:00,644.16,109.8,2024-03,2024-03-26,3.64,0.0,647.8,40.8645
2024-03-26 12:15:00,599.04,109.8,2024-03,2024-03-26,48.76,0.0,647.8,52.445
2024-03-26 12:30:00,607.2,109.8,2024-03,2024-03-26,40.6,0.0,647.8,62.0875
2024-03-26 12:45:00,550.56,109.8,2024-03,2024-03-26,97.24,0.0,647.8,85.182
2024-03-26 13:00:00,578.4,140.5,2024-03,2024-03-26,0.0,100.0,478.4,58.866211
2024-03-26 13:15:00,562.08,140.5,2024-03,2024-03-26,0.0,71.6916,490.3884,40.0
2024-03-26 13:30:00,533.28,140.5,2024-03,2024-03-26,0.0,0.0,533.28,40.0
2024-03-26 13:45:00,564.96,140.5,2024-03,2024-03-26,0.0,0.0,564.96,40.0
2024-03-26 14:00:00,557.76,140.5,2024-03,2024-03-26,0.0,0.0,557.76,40.0
2024-03-26 14:15:00,522.72,140.5,2024-03,2024-03-26,0.0,0.0,522.72,40.0
2024-03-26 14:30:00,563.52,140.5,2024-03,2024-03-26,0.0,0.0,563.52,40.0
2024-03-26 14:45:00,578.88,140.5,2024-03,2024-03-26,0.0,0.0,578.88,40.0
2024-03-26 15:00:00,538.56,140.5,2024-03,2024-03-26,0.0,0.0,538.56,40.0
2024-03-26 15:15:00,524.16,140.5,2024-03,2024-03-26,0.0,0.0,524.16,40.0
2024-03-26 15:30:00,532.8,140.5,2024-03,2024-03-26,0.0,0.0,532.8,40.0
2024-03-26 15:45:00,536.64,140.5,2024-03,2024-03-26,0.0,0.0,536.64,40.0
2024-03-26 16:00:00,520.32,140.5,2024-03,2024-03-26,0.0,0.0,520.32,40.0
2024-03-26 16:15:00,504.96,140.5,2024-03,2024-03-26,0.0,0.0,504.96,40.0
2024-03-26 16:30:00,530.4,140.5,2024-03,2024-03-26,0.0,0.0,530.4,40.0
2024-03-26 16:45:00,503.04,140.5,2024-03,2024-03-26,0.0,0.0,503.04,40.0
2024-03-26 17:00:00,493.44,140.5,2024-03,2024-03-26,0.0,0.0,493.44,40.0
2024-03-26 17:15:00,451.68,140.5,2024-03,2024-03-26,0.0,0.0,451.68,40.0
2024-03-26 17:30:00,401.28,140.5,2024-03,2024-03-26,0.0,0.0,401.28,40.0
2024-03-26 17:45:00,366.72,140.5,2024-03,2024-03-26,0.0,0.0,366.72,40.0
2024-03-26 18:00:00,357.12,109.8,2024-03,2024-03-26,0.0,0.0,357.12,40.0
2024-03-26 18:15:00,370.08,109.8,2024-03,2024-03-26,0.0,0.0,370.08,40.0
2024-03-26 18:30:00,367.68,109.8,2024-03,2024-03-26,0.0,0.0,367.68,40.0
2024-03-26 18:45:00,379.2,109.8,2024-03,2024-03-26,0.0,0.0,379.2,40.0
2024-03-26 19:00:00,367.68,109.8,2024-03,2024-03-26,0.0,0.0,367.68,40.0
2024-03-26 19:15:00,347.04,109.8,2024-03,2024-03-26,0.0,0.0,347.04,40.0
2024-03-26 19:30:00,331.68,109.8,2024-03,2024-03-26,0.0,0.0,331.68,40.0
2024-03-26 19:45:00,336.96,109.8,2024-03,2024-03-26,0.0,0.0,336.96,40.0
2024-03-26 20:00:00,327.84,109.8,2024-03,2024-03-26,0.0,0.0,327.84,40.0
2024-03-26 20:15:00,321.12,109.8,2024-03,2024-03-26,0.0,0.0,321.12,40.0
2024-03-26 20:30:00,318.72,109.8,2024-03,2024-03-26,0.0,0.0,318.72,40.0
2024-03-26 20:45:00,323.04,109.8,2024-03,2024-03-26,0.0,0.0,323.04,40.0
2024-03-26 21:00:00,326.4,109.8,2024-03,2024-03-26,0.0,0.0,326.4,40.0
2024-03-26 21:15:00,331.68,109.8,2024-03,2024-03-26,0.0,0.0,331.68,40.0
2024-03-26 21:30:00,314.88,109.8,2024-03,2024-03-26,0.0,0.0,314.88,40.0
2024-03-26 21:45:00,308.64,109.8,2024-03,2024-03-26,0.0,0.0,308.64,40.0
2024-03-26 22:00:00,314.4,87.3,2024-03,2024-03-26,0.0,0.0,314.4,40.0
2024-03-26 22:15:00,303.84,87.3,2024-03,2024-03-26,0.0,0.0,303.84,40.0
2024-03-26 22:30:00,305.28,87.3,2024-03,2024-03-26,0.0,0.0,305.28,40.0
2024-03-26 22:45:00,295.68,87.3,2024-03,2024-03-26,0.0,0.0,295.68,40.0
2024-03-26 23:00:00,300.48,87.3,2024-03,2024-03-26,0.0,0.0,300.48,40.0
2024-03-26 23:15:00,298.08,87.3,2024-03,2024-03-26,0.0,0.0,298.08,40.0
2024-03-26 23:30:00,295.68,87.3,2024-03,2024-03-26,0.0,0.0,295.68,40.0
2024-03-26 23:45:00,292.8,87.3,2024-03,2024-03-26,0.0,0.0,292.8,40.0
2024-03-27 00:00:00,295.68,87.3,2024-03,2024-03-27,0.0,0.0,295.68,40.0
2024-03-27 00:15:00,300.96,87.3,2024-03,2024-03-27,0.0,0.0,300.96,40.0
2024-03-27 00:30:00,291.36,87.3,2024-03,2024-03-27,0.0,0.0,291.36,40.0
2024-03-27 00:45:00,286.08,87.3,2024-03,2024-03-27,0.0,0.0,286.08,40.0
2024-03-27 01:00:00,287.52,87.3,2024-03,2024-03-27,0.0,0.0,287.52,40.0
2024-03-27 01:15:00,301.92,87.3,2024-03,2024-03-27,0.0,0.0,301.92,40.0
2024-03-27 01:30:00,297.6,87.3,2024-03,2024-03-27,0.0,0.0,297.6,40.0
2024-03-27 01:45:00,292.8,87.3,2024-03,2024-03-27,0.0,0.0,292.8,40.0
2024-03-27 02:00:00,289.44,87.3,2024-03,2024-03-27,0.0,0.0,289.44,40.0
2024-03-27 02:15:00,296.64,87.3,2024-03,2024-03-27,0.0,0.0,296.64,40.0
2024-03-27 02:30:00,295.2,87.3,2024-03,2024-03-27,0.0,0.0,295.2,40.0
2024-03-27 02:45:00,287.52,87.3,2024-03,2024-03-27,0.0,0.0,287.52,40.0
2024-03-27 03:00:00,300.0,87.3,2024-03,2024-03-27,0.0,0.0,300.0,40.0
2024-03-27 03:15:00,304.32,87.3,2024-03,2024-03-27,0.0,0.0,304.32,40.0
2024-03-27 03:30:00,316.8,87.3,2024-03,2024-03-27,0.0,0.0,316.8,40.0
2024-03-27 03:45:00,335.52,87.3,2024-03,2024-03-27,0.0,0.0,335.52,40.0
2024-03-27 04:00:00,312.0,87.3,2024-03,2024-03-27,0.0,0.0,312.0,40.0
2024-03-27 04:15:00,326.4,87.3,2024-03,2024-03-27,0.0,0.0,326.4,40.0
2024-03-27 04:30:00,345.12,87.3,2024-03,2024-03-27,0.0,0.0,345.12,40.0
2024-03-27 04:45:00,399.36,87.3,2024-03,2024-03-27,0.0,0.0,399.36,40.0
2024-03-27 05:00:00,383.04,87.3,2024-03,2024-03-27,0.0,0.0,383.04,40.0
2024-03-27 05:15:00,382.56,87.3,2024-03,2024-03-27,0.0,0.0,382.56,40.0
2024-03-27 05:30:00,403.68,87.3,2024-03,2024-03-27,0.0,0.0,403.68,40.0
2024-03-27 05:45:00,431.04,87.3,2024-03,2024-03-27,0.0,0.0,431.04,40.0
2024-03-27 06:00:00,426.24,87.3,2024-03,2024-03-27,26.844211,0.0,453.08421,46.3755
2024-03-27 06:15:00,453.12,87.3,2024-03,2024-03-27,100.0,0.0,553.12,70.1255
2024-03-27 06:30:00,477.6,87.3,2024-03,2024-03-27,100.0,0.0,577.6,93.8755
2024-03-27 06:45:00,501.6,87.3,2024-03,2024-03-27,100.0,0.0,601.6,117.6255
2024-03-27 07:00:00,524.64,87.3,2024-03,2024-03-27,100.0,0.0,624.64,141.3755
2024-03-27 07:15:00,504.0,87.3,2024-03,2024-03-27,100.0,0.0,604.0,165.1255
2024-03-27 07:30:00,544.8,87.3,2024-03,2024-03-27,100.0,0.0,644.8,188.8755
2024-03-27 07:45:00,600.96,87.3,2024-03,2024-03-27,46.84,0.0,647.8,200.0
2024-03-27 08:00:00,594.72,109.8,2024-03,2024-03-27,0.0,0.0,594.72,200.0
2024-03-27 08:15:00,634.56,109.8,2024-03,2024-03-27,0.0,0.0,634.56,200.0
2024-03-27 08:30:00,638.4,109.8,2024-03,2024-03-27,0.0,0.0,638.4,200.0
2024-03-27 08:45:00,634.56,109.8,2024-03,2024-03-27,0.0,0.0,634.56,200.0
2024-03-27 09:00:00,638.88,109.8,2024-03,2024-03-27,0.0,0.0,638.88,200.0
2024-03-27 09:15:00,647.52,109.8,2024-03,2024-03-27,0.0,0.0,647.52,200.0
2024-03-27 09:30:00,627.36,109.8,2024-03,2024-03-27,0.0,0.0,627.36,200.0
2024-03-27 09:45:00,681.12,109.8,2024-03,2024-03-27,0.0,33.32,647.8,191.23158
2024-03-27 10:00:00,701.76,109.8,2024-03,2024-03-27,0.0,53.96,647.8,177.03158
2024-03-27 10:15:00,644.16,109.8,2024-03,2024-03-27,3.64,0.0,647.8,177.89608
2024-03-27 10:30:00,640.8,109.8,2024-03,2024-03-27,7.0,0.0,647.8,179.55858
2024-03-27 10:45:00,661.44,109.8,2024-03,2024-03-27,0.0,13.64,647.8,175.96911
2024-03-27 11:00:00,643.2,140.5,2024-03,2024-03-27,0.0,100.0,543.2,149.65332
2024-03-27 11:15:00,649.92,140.5,2024-03,2024-03-27,0.0,100.0,549.92,123.33753
2024-03-27 11:30:00,609.12,140.5,2024-03,2024-03-27,0.0,100.0,509.12,97.021737
2024-03-27 11:45:00,627.84,140.5,2024-03,2024-03-27,0.0,100.0,527.84,70.705947
2024-03-27 12:00:00,591.84,109.8,2024-03,2024-03-27,55.96,0.0,647.8,83.996447
2024-03-27 12:15:00,581.28,109.8,2024-03,2024-03-27,66.52,0.0,647.8,99.794947
2024-03-27 12:30:00,595.2,109.8,2024-03,2024-03-27,52.6,0.0,647.8,112.28745
2024-03-27 12:45:00,566.88,109.8,2024-03,2024-03-27,80.92,0.0,647.8,131.50595
2024-03-27 13:00:00,546.72,140.5,2024-03,2024-03-27,0.0,100.0,446.72,105.19016
2024-03-27 13:15:00,533.76,140.5,2024-03,2024-03-27,0.0,100.0,433.76,78.874368
2024-03-27 13:30:00,556.32,140.5,2024-03,2024-03-27,0.0,100.0,456.32,52.558579
2024-03-27 13:45:00,554.88,140.5,2024-03,2024-03-27,0.0,47.7226,507.1574,40.0
2024-03-27 14:00:00,535.68,140.5,2024-03,2024-03-27,0.0,0.0,535.68,40.0
2024-03-27 14:15:00,507.36,140.5,2024-03,2024-03-27,0.0,0.0,507.36,40.0
2024-03-27 14:30:00,551.04,140.5,2024-03,2024-03-27,0.0,0.0,551.04,40.0
2024-03-27 14:45:00,531.36,140.5,2024-03,2024-03-27,0.0,0.0,531.36,40.0
2024-03-27 15:00:00,541.92,140.5,2024-03,2024-03-27,0.0,0.0,541.92,40.0
2024-03-27 15:15:00,579.84,140.5,2024-03,2024-03-27,0.0,0.0,579.84,40.0
2024-03-27 15:30:00,560.64,140.5,2024-03,2024-03-27,0.0,0.0,560.64,40.0
2024-03-27 15:45:00,547.2,140.5,2024-03,2024-03-27,0.0,0.0,547.2,40.0
2024-03-27 16:00:00,527.52,140.5,2024-03,2024-03-27,0.0,0.0,527.52,40.0
2024-03-27 16:15:00,547.68,140.5,2024-03,2024-03-27,0.0,0.0,547.68,40.0
2024-03-27 16:30:00,515.52,140.5,2024-03,2024-03-27,0.0,0.0,515.52,40.0
2024-03-27 16:45:00,503.52,140.5,2024-03,2024-03-27,0.0,0.0,503.52,40.0
2024-03-27 17:00:00,513.12,140.5,2024-03,2024-03-27,0.0,0.0,513.12,40.0
2024-03-27 17:15:00,477.6,140.5,2024-03,2024-03-27,0.0,0.0,477.6,40.0
2024-03-27 17:30:00,421.44,140.5,2024-03,2024-03-27,0.0,0.0,421.44,40.0
2024-03-27 17:45:00,387.84,140.5,2024-03,2024-03-27,0.0,0.0,387.84,40.0
2024-03-27 18:00:00,397.44,109.8,2024-03,2024-03-27,0.0,0.0,397.44,40.0
2024-03-27 18:15:00,425.28,109.8,2024-03,2024-03-27,0.0,0.0,425.28,40.0
2024-03-27 18:30:00,420.0,109.8,2024-03,2024-03-27,0.0,0.0,420.0,40.0
2024-03-27 18:45:00,426.72,109.8,2024-03,2024-03-27,0.0,0.0,426.72,40.0
2024-03-27 19:00:00,402.24,109.8,2024-03,2024-03-27,0.0,0.0,402.24,40.0
2024-03-27 19:15:00,372.0,109.8,2024-03,2024-03-27,0.0,0.0,372.0,40.0
2024-03-27 19:30:00,366.72,109.8,2024-03,2024-03-27,0.0,0.0,366.72,40.0
2024-03-27 19:45:00,363.36,109.8,2024-03,2024-03-27,0.0,0.0,363.36,40.0
2024-03-27 20:00:00,349.92,109.8,2024-03,2024-03-27,0.0,0.0,349.92,40.0
2024-03-27 20:15:00,337.44,109.8,2024-03,2024-03-27,0.0,0.0,337.44,40.0
2024-03-27 20:30:00,331.2,109.8,2024-03,2024-03-27,0.0,0.0,331.2,40.0
2024-03-27 20:45:00,338.4,109.8,2024-03,2024-03-27,0.0,0.0,338.4,40.0
2024-03-27 21:00:00,334.56,109.8,2024-03,2024-03-27,0.0,0.0,334.56,40.0
2024-03-27 21:15:00,327.36,109.8,2024-03,2024-03-27,0.0,0.0,327.36,40.0
2024-03-27 21:30:00,319.68,109.8,2024-03,2024-03-27,0.0,0.0,319.68,40.0
2024-03-27 21:45:00,313.44,109.8,2024-03,2024-03-27,0.0,0.0,313.44,40.0
2024-03-27 22:00:00,317.28,87.3,2024-03,2024-03-27,0.0,0.0,317.28,40.0
2024-03-27 22:15:00,298.56,87.3,2024-03,2024-03-27,0.0,0.0,298.56,40.0
2024-03-27 22:30:00,304.32,87.3,2024-03,2024-03-27,0.0,0.0,304.32,40.0
